epoch,drag_1_loss,drag_1_mae,drag_2_loss,drag_2_mae,flow_output_loss,flow_output_mae,learning_rate,lift_1_loss,lift_1_mae,lift_2_loss,lift_2_mae,loss,val_drag_1_loss,val_drag_1_mae,val_drag_2_loss,val_drag_2_mae,val_flow_output_loss,val_flow_output_mae,val_lift_1_loss,val_lift_1_mae,val_lift_2_loss,val_lift_2_mae,val_loss
190,0.000929304922465235,0.023675475269556046,0.0009405137971043587,0.023703183978796005,0.0006407355540432036,0.011809625662863255,3.354626301188546e-07,0.00151160079985857,0.02658264897763729,0.001335721928626299,0.02688487246632576,0.001125431270338595,0.002166834194213152,0.032106827944517136,0.0016532664885744452,0.029735390096902847,0.0006453973473981023,0.011708907783031464,0.004411004018038511,0.03454190492630005,0.002952959854155779,0.03630641847848892,0.002580953761935234
191,0.0009151366539299488,0.023492703214287758,0.0009430577047169209,0.023696037009358406,0.0006394241354428232,0.011792690493166447,3.354626301188546e-07,0.0014994440134614706,0.02666451595723629,0.0013403156772255898,0.026876894757151604,0.0011209821095690131,0.001964266411960125,0.029952440410852432,0.0017251735553145409,0.030763739719986916,0.0006453815731219947,0.011651002801954746,0.00436243275180459,0.03462853282690048,0.002909221453592181,0.03596518933773041,0.002530784346163273
192,0.0009101206087507308,0.02342638373374939,0.0009187336545437574,0.02345115691423416,0.0006381291314028203,0.011767363175749779,3.354626301188546e-07,0.0014816127950325608,0.026344284415245056,0.0013005780056118965,0.026498736813664436,0.0011012973263859749,0.001989781390875578,0.030463464558124542,0.0015967891085892916,0.02917839214205742,0.0006428692722693086,0.011651798151433468,0.004751281812787056,0.0373261533677578,0.0029435567557811737,0.03605181723833084,0.0026026032865047455
193,0.0008849496371112764,0.023058274760842323,0.0009089754312299192,0.02329231984913349,0.0006367063033394516,0.011746465228497982,3.354626301188546e-07,0.0014588118065148592,0.02619415521621704,0.0013025085208937526,0.026536118239164352,0.001088600605726242,0.0021254972089082003,0.031686216592788696,0.0015988455852493644,0.029191846027970314,0.0006423318409360945,0.01164589636027813,0.0043385024182498455,0.03420219197869301,0.0029256478883326054,0.03571102395653725,0.00253664399497211
194,0.0009029571083374321,0.023366225883364677,0.0009036364499479532,0.023205222561955452,0.0006356067024171352,0.011725124903023243,3.354626301188546e-07,0.0014642947353422642,0.026246076449751854,0.001288925763219595,0.026383310556411743,0.0010895180748775601,0.0021281405352056026,0.03240077570080757,0.0023007653653621674,0.03702151030302048,0.0006408367771655321,0.011641199700534344,0.0043935575522482395,0.035268496721982956,0.0029053818434476852,0.035764727741479874,0.0027028480544686317
195,0.0009026879561133683,0.02334851771593094,0.0009019463905133307,0.023253651335835457,0.00063411082373932,0.011702760122716427,3.354626301188546e-07,0.0014560987474396825,0.026273975148797035,0.0012884944444522262,0.02638474851846695,0.0010869876714423299,0.0019319439306855202,0.02994617447257042,0.0015878461999818683,0.029134005308151245,0.000639822450466454,0.011568835005164146,0.004310274962335825,0.03408154472708702,0.0028518280014395714,0.035337451845407486,0.0024674092419445515
196,0.0008944726432673633,0.0232540275901556,0.0008996551623567939,0.023207448422908783,0.0006328974850475788,0.01167994923889637,3.354626301188546e-07,0.0014156975084915757,0.025953903794288635,0.0012674371246248484,0.026184359565377235,0.0010706735774874687,0.001897516194730997,0.02949640154838562,0.0017328823450952768,0.030924012884497643,0.0006408226327039301,0.011643992736935616,0.00446982029825449,0.035978592932224274,0.002868576208129525,0.035503633320331573,0.0025320614222437143
197,0.000872292323037982,0.02291400171816349,0.0008881542016752064,0.023080594837665558,0.000631552014965564,0.011656476184725761,3.354626301188546e-07,0.0014350555138662457,0.026056265458464622,0.0012544812634587288,0.026005931198596954,0.0010644012363627553,0.001975005492568016,0.030625266954302788,0.0020160020794719458,0.033799417316913605,0.0006369761540554464,0.011531680822372437,0.0044570243917405605,0.03634175285696983,0.0029217214323580265,0.035582225769758224,0.0026218919083476067
198,0.0008605743641965091,0.022788384929299355,0.0008806050173006952,0.022951379418373108,0.0006302784895524383,0.011636179871857166,3.354626301188546e-07,0.001403243513777852,0.025912920013070107,0.0012412327341735363,0.02598387375473976,0.0010498007759451866,0.0019245968433097005,0.029889678582549095,0.0016057625180110335,0.02907635271549225,0.0006358806858770549,0.011495683342218399,0.004506094381213188,0.0350523516535759,0.0029243554454296827,0.035716403275728226,0.002529769903048873
199,0.0008504033321514726,0.022667912766337395,0.000885545217897743,0.02299639955163002,0.0006292615435086191,0.011618275195360184,3.354626301188546e-07,0.0013729715719819069,0.025581711903214455,0.0012437033001333475,0.025994958356022835,0.0010422664927318692,0.0018837125971913338,0.02930227667093277,0.0016923045041039586,0.030592354014515877,0.0006354536744765937,0.011470876634120941,0.004262386821210384,0.033935971558094025,0.003083018818870187,0.03721221908926964,0.0025208655279129744
